Time,Violent,Sports,Racing,Web Publishing,Animation & Modeling,Early Access,Action,Audio Production,Gore,Strategy,Photo Editing,Video Production,Nudity,Adventure,Design & Illustration,Sexual Content,Software Training,Indie,Simulation,Free to Play,Utilities,RPG,Education,Casual,Massively Multiplayer,Violent_id,Sports_id,Racing_id,Web Publishing_id,Animation & Modeling_id,Early Access_id,Action_id,Audio Production_id,Gore_id,Strategy_id,Photo Editing_id,Video Production_id,Nudity_id,Adventure_id,Design & Illustration_id,Sexual Content_id,Software Training_id,Indie_id,Simulation_id,Free to Play_id,Utilities_id,RPG_id,Education_id,Casual_id,Massively Multiplayer_id
2018-06-12 12:00,36,25403,25403,768,8527,5990,1209923,0,14,628866,0,974,45,1209923,8527,45,0,39895,23113,628866,8527,39895,0,16284,1209923,393080,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2018-06-13 00:00,47,32580,32580,727,6231,6167,233359,0,14,233359,0,918,47,184903,6231,38,0,41926,24418,233359,6231,41926,0,11368,184903,7510,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2018-06-13 12:00,45,25697,25697,773,9626,5874,1244079,0,16,576729,0,972,41,1244079,9626,41,0,36355,26283,576729,9626,36355,0,15777,1244079,393080,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2018-06-14 00:00,55,33587,33587,715,6227,6067,264022,0,18,264022,0,931,32,214678,6227,32,0,41437,24622,264022,6227,41437,0,8810,214678,253430,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,385800,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2018-06-14 12:00,46,24149,24149,746,9022,5618,1198443,0,20,573118,0,932,44,1198443,9022,44,0,35344,23888,573118,9022,35344,0,15249,1198443,393080,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2018-06-15 00:00,66,32677,32677,768,5108,6024,362989,0,19,362989,0,895,66,211934,5108,31,0,34280,24207,362989,5108,34280,0,8591,211934,7510,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2018-06-15 12:00,43,25576,25576,697,8581,5988,1201738,0,15,682136,0,939,43,1201738,8581,43,0,38721,25536,682136,8581,38721,0,13178,1201738,393080,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-16 00:00,56,35358,35358,745,5694,7200,267405,0,17,267405,0,972,37,258442,5694,37,0,40909,26367,267405,5694,40909,0,9163,258442,253430,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,385800,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2018-06-16 12:00,56,29698,29698,801,9321,8656,1170229,0,22,622873,0,962,37,1170229,9321,37,0,51826,30894,622873,9321,51826,0,14387,1170229,393080,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-17 00:00,117,35175,35175,743,6052,8228,313579,0,11,313579,0,942,117,258235,6052,30,0,45752,27374,313579,6052,45752,0,9327,258235,7510,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-17 12:00,66,33740,33740,862,9647,9712,1245698,0,18,652974,0,1010,35,1245698,9647,35,0,60748,32376,652974,9647,60748,0,15541,1245698,393080,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-18 00:00,157,30755,30755,739,5514,7218,284183,0,13,284183,0,960,157,256640,5514,26,0,41385,24822,284183,5514,41385,0,11714,256640,7510,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-18 12:00,62,23840,23840,761,9008,5996,1168736,0,19,589673,0,966,62,1168736,9008,42,0,45641,25700,589673,9008,45641,0,16373,1168736,7510,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-19 00:00,57,33684,33684,735,5161,6413,210837,0,13,210837,0,1021,30,209497,5161,30,0,39893,25646,210837,5161,39893,0,11340,209497,253430,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-19 12:00,45,24620,24620,729,8616,5952,1115351,0,21,559526,0,1015,34,1115351,8616,34,0,45247,25973,559526,8616,45247,0,16814,1115351,393080,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-20 00:00,103,33340,33340,731,6694,6267,259615,0,18,259615,0,1026,103,205405,6694,28,0,40906,25821,259615,6694,40906,0,11553,205405,7510,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-20 12:00,38,24754,24754,779,9149,5925,1102931,0,21,553305,0,1015,38,1102931,9149,28,0,46763,27946,553305,9149,46763,0,17274,1102931,7510,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-21 00:00,41,32702,32702,715,5611,6192,258189,0,20,258189,0,988,33,200329,5611,33,0,42035,26526,258189,5611,42035,0,11922,200329,253430,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-21 12:00,36,24729,24729,758,9090,6009,1118676,0,16,557146,0,1024,41,1118676,9090,41,0,47748,26920,557146,9090,47748,0,17145,1118676,393080,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-22 00:00,118,32596,32596,784,5469,6095,260072,0,16,260072,0,974,36,194068,5469,36,0,42078,27144,260072,5469,42078,0,10867,194068,253430,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-22 12:00,62,27445,27445,792,9296,6133,1286597,0,28,565536,0,914,93,1286597,9296,93,0,49953,30386,565536,9296,49953,0,17006,1286597,253430,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-23 00:00,165,36539,36539,839,6224,7009,313692,0,36,291163,0,958,64,313692,6224,64,0,49464,30713,291163,6224,49464,0,11973,313692,253430,252950,252950,363890,431960,427520,578080,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-23 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-24 00:00,188,36845,36845,878,6281,8147,314082,0,23,305268,0,1020,108,314082,6281,108,0,53337,32247,305268,6281,53337,0,12543,314082,253430,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-24 12:00,136,35053,35053,1105,9889,9547,1444859,0,21,655724,0,1025,100,1444859,9889,100,0,69139,39032,655724,9889,69139,0,18311,1444859,393080,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-25 00:00,179,34336,34336,992,5649,8072,277879,0,24,277879,0,964,65,252422,5649,65,0,49335,31256,277879,5649,49335,0,11383,252422,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-25 12:00,94,28110,28110,1053,8924,6126,1289218,0,28,557276,0,973,104,1289218,8924,104,0,51178,34408,557276,8924,51178,0,17595,1289218,393080,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-26 00:00,211,34155,34155,1067,5386,7185,260707,0,24,260707,0,944,71,244124,5386,70,0,44726,31411,260707,5386,44726,0,10932,244124,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-26 12:00,169,28389,28389,1076,8994,6166,1259492,0,33,566421,0,963,169,1259492,8994,121,0,49365,35336,566421,8994,49365,0,17519,1259492,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-27 00:00,138,32525,32525,1052,7298,6873,233641,0,28,222597,0,982,70,233641,7298,70,0,42906,31281,222597,7298,42906,0,10658,233641,253430,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-27 12:00,381,29224,29224,1043,9364,5965,1198460,0,35,555288,0,933,381,1198460,9364,120,0,47641,36306,555288,9364,47641,0,18016,1198460,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-28 00:00,134,33240,33240,1103,5917,6656,266358,0,25,266358,0,906,67,243783,5917,67,0,42093,31028,266358,5917,42093,0,11039,243783,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-28 12:00,85,27142,27142,1086,9899,5907,1057474,0,34,584422,0,977,108,1057474,9899,108,0,46402,35253,584422,9899,46402,0,17431,1057474,393080,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-29 00:00,344,33986,33986,1032,6275,6699,270016,0,20,270016,0,904,344,217082,6275,49,0,41508,30545,270016,6275,41508,0,10817,217082,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-29 12:00,90,28078,28078,1018,9683,6274,1081308,0,26,572115,0,919,60,1081308,9683,60,0,46567,36460,572115,9683,46567,0,17866,1081308,393080,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-30 00:00,130,35933,35933,1060,6854,7504,282242,0,30,282242,0,956,61,247981,6854,61,0,45888,31930,282242,6854,45888,0,10580,247981,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-06-30 12:00,110,32244,32244,1122,10304,8077,1162054,0,22,634995,0,1044,91,1162054,10304,91,0,56747,37298,634995,10304,56747,0,16239,1162054,393080,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-01 00:00,139,35384,35384,1103,6889,8579,301352,0,27,301352,0,1015,99,260405,6889,56,0,49517,32272,301352,6889,49517,0,10965,260405,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-01 12:00,128,33730,33730,1223,10471,9023,1184315,0,26,651594,0,1006,77,1184315,10471,77,0,61238,37524,651594,10471,61238,0,16294,1184315,393080,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-02 00:00,148,34791,34791,1072,6561,8322,272839,0,31,272839,0,1018,95,220881,6561,57,0,46941,31461,272839,6561,46941,0,10993,220881,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-02 12:00,79,28101,28101,1077,9684,6328,1071379,0,29,561524,0,970,66,1071379,9684,66,0,48245,37421,561524,9684,48245,0,16987,1071379,393080,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-03 00:00,158,36612,36612,1071,6315,7287,259137,0,30,259137,0,1089,105,213755,6315,90,0,44840,32362,259137,6315,44840,0,11106,213755,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-03 12:00,106,25209,25209,1080,9578,6256,1061270,0,18,557728,0,1009,107,1061270,9578,107,0,46416,36661,557728,9578,46416,0,16371,1061270,393080,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-04 00:00,128,32302,32302,1020,6218,7067,256624,0,20,256624,0,1010,119,208994,6218,119,0,43617,30261,256624,6218,43617,0,11048,208994,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-04 12:00,85,26292,26292,1099,9458,6650,1084937,0,41,558271,0,1044,75,1084937,9458,75,0,48347,37120,558271,9458,48347,0,17056,1084937,393080,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-05 00:00,396,31288,31288,1043,6233,7325,263512,0,26,263512,0,1001,396,215016,6233,68,0,44461,28694,263512,6233,44461,0,10729,215016,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-05 12:00,248,25983,25983,1141,9395,6338,1000506,0,29,551356,0,1022,248,1000506,9395,86,0,47585,37479,551356,9395,47585,0,17154,1000506,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-06 00:00,95,37951,37951,1070,6170,7262,264956,0,16,264956,0,1014,95,212054,6170,57,0,51691,32327,264956,6170,51691,0,11282,212054,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2018-07-06 12:00,87,33979,33979,1073,9074,6398,1075143,0,26,553572,0,961,139,1075143,9074,139,0,55940,37059,553572,9074,55940,0,16724,1075143,393080,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2018-07-07 00:00,74,44239,44239,1100,6493,7629,284408,0,33,284408,0,1044,127,246428,6493,127,0,47998,32097,284408,6493,47998,0,11968,246428,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-07 12:00,98,40512,40512,1152,9666,8307,1147100,0,20,620931,0,963,58,1147100,9666,58,0,55647,35981,620931,9666,55647,0,16746,1147100,393080,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-08 00:00,61,45352,45352,1103,6583,8613,306510,0,13,306510,0,1120,61,249387,6583,44,0,50878,32440,306510,6583,50878,0,12671,249387,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-08 12:00,194,42528,42528,1204,9987,9170,1149341,0,14,640898,0,970,194,1149341,9987,51,0,59438,36419,640898,9987,59438,0,17259,1149341,7510,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-09 00:00,178,43362,43362,1054,6277,8318,281458,0,28,281458,0,1114,178,213348,6277,35,0,48567,32453,281458,6277,48567,0,12057,213348,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-09 12:00,476,35056,35056,1056,9370,6152,1046175,0,12,544437,0,1049,476,1046175,9370,50,0,47511,36552,544437,9370,47511,0,18445,1046175,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-10 00:00,82,48879,48879,1029,6216,7239,263811,0,16,263811,0,1066,37,204632,6216,37,0,48879,32916,263811,6216,44880,0,12909,204632,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,252950,4000,570,431960,346110,0,304930,578080
2018-07-10 12:00,69,40095,40095,1017,9382,6085,1043031,0,18,549546,0,1033,47,1043031,9382,47,0,46582,36054,549546,9382,46582,0,19485,1043031,393080,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-11 00:00,62,45006,45006,990,8013,6840,254142,0,18,254142,0,1046,47,169647,8013,47,0,45006,32074,254142,8013,42598,0,12109,169647,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,252950,4000,570,431960,346110,0,304930,578080
2018-07-11 12:00,57,37312,37312,990,10956,6032,1026901,0,24,542794,0,968,53,1026901,10956,53,0,44801,35271,542794,10956,44801,0,19059,1026901,393080,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-12 00:00,48,44730,44730,912,5834,6733,249007,0,21,249007,0,1074,43,238002,5834,43,0,44730,32464,249007,5834,42357,0,14705,238002,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,252950,4000,570,431960,346110,0,304930,578080
2018-07-12 12:00,69,33100,33100,932,9320,5886,989259,0,22,535778,0,972,61,989259,9320,61,0,42975,33294,535778,9320,42975,0,19554,989259,393080,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-13 00:00,60,42144,42144,912,5694,6448,250282,0,19,250282,0,1051,45,200210,5694,45,0,42144,31067,250282,5694,40405,0,12960,200210,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,252950,4000,570,431960,346110,0,304930,578080
2018-07-13 12:00,53,34380,34380,922,8701,5984,1018263,0,22,536763,0,996,42,1018263,8701,42,0,43383,34379,536763,8701,43383,0,18009,1018263,393080,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-14 00:00,50,44394,44394,888,6046,7184,274017,0,18,274017,0,1081,36,223432,6046,36,0,44394,31843,274017,6046,44081,0,11167,223432,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,252950,4000,570,431960,346110,0,304930,578080
2018-07-14 12:00,78,38223,38223,1009,9547,8319,1038830,0,10,591720,0,935,50,1038830,9547,50,0,50857,33529,591720,9547,50857,0,16672,1038830,393080,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-15 00:00,49,43743,43743,930,6502,8288,296440,0,22,296440,0,1082,37,235562,6502,37,0,46884,32214,296440,6502,46884,0,11401,235562,393080,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-15 12:00,87,39199,39199,1058,9887,9342,1090339,0,24,612793,0,1014,58,1090339,9887,58,0,53900,33990,612793,9887,53900,0,17486,1090339,393080,252950,252950,363890,431960,427520,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-07-16 00:00,56,40502,40502,935,6114,8062,268963,0,29,268963,0,1089,31,208084,6114,31,0,44536,32080,268963,6114,44536,0,11769,208084,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
